Timestamp,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Inclinometer (deg),Extensometer (mm),Piezometer (kPa),Event Type
2025-12-17 01:13:38,0.254,0.13,9.619,34.47,2.75,192.4,Critical
2025-12-17 01:13:43,0.073,0.397,9.771,30.12,1.64,208.0,Warning
2025-12-17 01:13:48,0.317,0.149,9.683,26.06,3.38,220.0,Normal
2025-12-17 01:13:53,0.234,0.238,9.821,26.03,2.26,215.1,Warning
2025-12-17 01:13:58,0.06,0.387,9.898,26.21,1.86,195.9,Critical
2025-12-17 01:14:03,0.123,0.323,10.036,20.11,3.24,163.2,Warning
2025-12-17 01:14:08,0.385,0.071,10.045,25.74,3.26,181.9,Warning
2025-12-17 01:14:13,0.195,0.19,10.156,34.11,3.14,147.4,Warning
2025-12-17 01:14:18,0.39,0.333,10.016,29.63,2.49,125.0,Critical
2025-12-17 01:14:23,0.217,0.274,10.189,34.28,2.53,206.5,Normal
2025-12-17 01:14:28,0.305,0.098,10.052,33.95,2.57,169.8,Normal
2025-12-17 01:14:33,0.327,0.327,9.721,25.4,3.29,178.9,Critical
2025-12-17 01:14:38,0.359,0.38,9.928,23.05,2.65,123.1,Warning
2025-12-17 01:14:43,0.298,0.251,9.895,20.93,1.63,154.3,Critical
2025-12-17 01:14:48,0.142,0.171,10.122,35.0,1.9,207.8,Warning
2025-12-17 01:14:53,0.141,0.24,9.708,33.08,2.93,127.9,Normal
2025-12-17 01:14:58,0.237,0.081,10.198,32.68,2.23,174.8,Warning
2025-12-17 01:15:03,0.201,0.06,9.838,31.49,3.06,181.9,Critical
2025-12-17 01:15:08,0.275,0.236,10.112,21.26,3.44,213.1,Warning
2025-12-17 01:15:13,0.324,0.296,9.839,22.96,3.09,215.2,Warning
2025-12-17 01:15:18,0.283,0.266,9.725,25.14,2.74,208.0,Normal
2025-12-17 01:15:23,0.22,0.243,9.858,20.81,2.76,142.7,Warning
2025-12-17 01:15:28,0.21,0.187,9.806,32.87,2.87,209.3,Normal
2025-12-17 01:15:33,0.122,0.213,10.011,26.03,2.68,195.8,Normal
2025-12-17 01:15:38,0.075,0.39,9.634,27.97,1.91,133.3,Warning
2025-12-17 01:15:43,0.239,0.394,10.169,31.69,2.73,218.1,Warning
2025-12-17 01:15:48,0.322,0.327,9.73,32.5,2.87,151.1,Normal
2025-12-17 01:15:53,0.358,0.227,10.161,33.57,1.57,158.6,Warning
2025-12-17 01:15:58,0.372,0.241,10.12,30.49,2.46,186.6,Warning
2025-12-17 01:16:03,0.123,0.21,9.724,27.21,2.7,128.9,Warning
2025-12-17 01:16:08,0.291,0.136,10.155,31.8,1.72,177.1,Critical
2025-12-17 01:16:13,0.101,0.148,9.688,31.65,3.34,190.3,Warning
2025-12-17 01:16:18,0.381,0.178,9.698,32.31,2.83,124.9,Normal
2025-12-17 01:16:23,0.117,0.191,10.075,26.71,1.9,130.4,Critical
2025-12-17 01:16:24,0.245,0.13,9.729,26.0,1.53,175.4,Warning
2025-12-17 01:16:29,0.315,0.371,9.646,25.72,2.33,149.7,Critical
2025-12-17 01:16:34,0.315,0.291,9.961,21.78,2.58,153.3,Critical
2025-12-17 01:16:39,0.381,0.078,10.093,33.57,3.02,152.0,Warning
2025-12-17 01:16:44,0.091,0.242,10.003,20.59,2.54,160.4,Critical
2025-12-17 01:16:49,0.078,0.303,9.611,33.87,2.58,141.2,Normal
2025-12-17 01:16:54,0.158,0.278,10.011,20.11,2.55,192.6,Warning
2025-12-17 01:16:59,0.098,0.079,9.693,27.92,2.05,143.6,Normal
2025-12-17 01:17:04,0.361,0.273,9.688,21.67,2.31,156.4,Critical
2025-12-17 01:17:09,0.153,0.356,9.777,27.75,2.64,194.9,Warning
2025-12-17 01:17:14,0.225,0.273,10.163,32.09,2.61,137.4,Critical
2025-12-17 01:17:19,0.05,0.137,9.892,34.83,3.13,133.5,Warning
2025-12-17 01:17:24,0.255,0.068,9.857,33.47,3.24,192.2,Critical
2025-12-17 01:17:29,0.285,0.059,9.877,24.34,3.29,138.0,Critical
2025-12-17 01:17:34,0.304,0.075,9.687,21.36,1.61,149.5,Normal
2025-12-17 01:17:39,0.061,0.342,9.749,32.06,2.43,199.1,Normal
2025-12-17 01:17:44,0.321,0.193,9.86,34.13,1.76,150.5,Warning
2025-12-17 01:17:49,0.37,0.323,10.035,22.02,3.04,218.8,Warning
2025-12-17 01:17:54,0.284,0.391,9.735,30.09,3.08,145.3,Critical
2025-12-17 01:17:59,0.082,0.09,9.857,29.36,3.16,185.1,Normal
2025-12-17 01:18:04,0.339,0.154,9.697,27.2,1.91,188.0,Normal
2025-12-17 01:18:09,0.187,0.095,9.804,30.43,3.01,216.0,Critical
2025-12-17 01:18:14,0.259,0.354,9.782,26.94,3.11,135.4,Critical
2025-12-17 01:18:17,0.283,0.326,9.662,31.57,2.62,206.4,Critical
2025-12-17 01:18:22,0.223,0.216,9.743,21.79,1.56,170.3,Warning
2025-12-17 01:18:27,0.117,0.234,9.84,34.27,2.46,130.0,Warning
2025-12-17 01:18:32,0.052,0.154,9.691,20.33,3.44,160.5,Critical
2025-12-17 01:18:37,0.174,0.078,10.11,27.42,2.33,219.6,Warning
2025-12-17 01:18:42,0.171,0.381,9.612,27.77,1.6,140.8,Normal
2025-12-17 01:18:47,0.354,0.109,9.653,32.01,1.65,128.7,Warning
2025-12-17 01:18:52,0.31,0.382,10.036,22.54,3.16,171.2,Normal
2025-12-17 01:18:57,0.073,0.189,9.863,26.43,2.6,161.5,Critical
2025-12-17 01:19:02,0.313,0.283,9.631,24.26,3.05,220.0,Critical
2025-12-17 01:19:07,0.325,0.346,10.007,22.04,3.05,186.3,Normal
2025-12-17 01:19:12,0.088,0.159,10.024,30.9,2.9,148.5,Normal
2025-12-17 01:19:17,0.294,0.306,9.906,23.34,2.25,158.9,Normal
2025-12-17 01:19:22,0.087,0.093,9.988,21.27,2.57,210.9,Normal
2025-12-17 01:19:27,0.328,0.292,10.035,34.21,1.8,216.3,Warning
2025-12-17 01:19:32,0.142,0.105,9.85,26.39,2.91,202.9,Normal
2025-12-17 01:19:37,0.153,0.052,9.737,24.49,3.35,194.7,Critical
2025-12-17 01:19:42,0.235,0.061,10.169,30.82,1.89,139.6,Critical
2025-12-17 01:19:47,0.299,0.124,9.797,22.66,2.62,195.5,Normal
2025-12-17 01:19:52,0.201,0.309,10.18,27.98,2.82,213.6,Critical
2025-12-17 01:19:56,0.091,0.201,9.705,34.45,2.42,186.6,Warning
2025-12-17 01:20:01,0.323,0.325,9.641,31.82,1.74,174.8,Warning
2025-12-17 01:20:06,0.18,0.131,9.616,24.21,2.86,148.7,Warning
2025-12-17 01:20:11,0.184,0.184,9.85,20.04,3.01,212.1,Warning
2025-12-17 01:20:16,0.288,0.309,9.979,27.51,1.79,179.1,Normal
2025-12-17 01:20:21,0.17,0.243,9.939,24.01,2.86,191.4,Critical
2025-12-17 01:20:26,0.103,0.305,9.947,22.07,2.13,214.2,Critical
2025-12-17 01:20:31,0.056,0.389,9.893,21.19,2.26,198.0,Critical
2025-12-17 01:20:36,0.134,0.148,10.072,28.0,2.71,141.8,Critical
2025-12-17 01:20:41,0.369,0.119,9.767,32.99,2.3,161.1,Critical
2025-12-17 01:20:46,0.092,0.363,10.141,22.8,2.62,159.5,Warning
2025-12-17 01:20:51,0.362,0.114,9.697,30.35,2.43,217.0,Normal
2025-12-17 01:20:56,0.141,0.07,10.146,20.48,2.06,150.3,Critical
2025-12-17 01:21:01,0.051,0.289,9.777,34.1,1.96,203.4,Critical
2025-12-17 01:21:04,0.165,0.157,9.995,31.05,2.87,198.4,Normal
2025-12-17 01:21:09,0.193,0.056,10.196,34.0,2.16,196.7,Critical
2025-12-17 01:21:14,0.117,0.053,9.615,26.94,2.46,213.0,Normal
2025-12-17 01:21:19,0.303,0.256,10.042,30.86,3.36,205.5,Critical
2025-12-17 01:21:24,0.11,0.346,9.795,34.64,2.26,168.3,Normal
2025-12-17 01:21:29,0.123,0.273,9.704,20.45,1.99,174.0,Normal
2025-12-17 01:21:34,0.324,0.069,10.192,27.39,1.91,154.9,Warning
2025-12-17 01:21:39,0.361,0.364,9.964,21.34,2.24,163.0,Warning
2025-12-17 01:21:44,0.112,0.203,9.781,21.06,3.14,203.2,Critical
2025-12-17 01:21:49,0.056,0.304,9.922,26.37,1.94,195.0,Critical
2025-12-17 01:21:54,0.297,0.188,9.998,34.08,2.22,204.7,Normal
2025-12-17 01:21:59,0.113,0.081,9.744,33.68,2.17,185.3,Warning
2025-12-17 01:22:04,0.216,0.343,9.992,21.95,2.95,139.4,Warning
2025-12-17 01:22:09,0.362,0.065,9.886,23.79,1.94,202.7,Normal
2025-12-17 01:22:14,0.246,0.053,9.609,20.07,3.4,144.7,Normal
2025-12-17 01:22:19,0.373,0.229,9.905,24.86,3.43,166.1,Critical
2025-12-17 01:22:24,0.2,0.122,9.709,24.36,2.69,162.1,Critical
2025-12-17 01:22:29,0.369,0.298,10.155,27.44,2.19,179.7,Normal
2025-12-17 01:22:34,0.23,0.064,9.757,27.23,2.46,210.2,Normal
2025-12-17 01:22:39,0.051,0.221,10.127,24.46,1.91,155.2,Critical
2025-12-17 01:22:44,0.325,0.064,9.765,22.13,1.77,204.2,Warning
2025-12-17 01:22:49,0.143,0.247,9.66,29.81,3.25,153.4,Critical
2025-12-17 01:22:54,0.298,0.236,9.794,24.96,3.27,132.8,Warning
2025-12-17 01:22:59,0.251,0.235,10.158,21.67,2.52,211.8,Critical
2025-12-17 01:23:04,0.375,0.108,9.885,27.37,2.81,211.8,Warning
2025-12-17 01:23:09,0.351,0.259,9.89,23.68,2.59,182.6,Warning
2025-12-17 01:23:14,0.159,0.235,10.101,33.0,3.44,134.1,Normal
2025-12-17 01:23:19,0.127,0.12,10.097,24.76,2.29,174.4,Normal
2025-12-17 01:23:24,0.291,0.186,10.136,25.56,2.12,148.8,Warning
2025-12-17 01:23:29,0.164,0.349,9.909,23.62,2.37,198.3,Warning
2025-12-17 01:23:34,0.32,0.141,10.098,34.42,2.53,136.2,Normal
2025-12-17 01:23:39,0.097,0.218,10.106,33.02,1.82,218.0,Critical
2025-12-17 01:23:44,0.389,0.389,9.636,23.58,2.67,143.3,Critical
2025-12-17 01:23:49,0.381,0.302,9.608,28.01,1.9,128.0,Warning
2025-12-17 01:23:54,0.188,0.097,9.743,32.26,2.54,217.5,Warning
2025-12-17 01:23:59,0.294,0.131,9.61,28.81,3.04,131.3,Normal
2025-12-17 01:24:04,0.21,0.398,9.709,33.45,1.84,194.6,Normal
2025-12-17 01:24:09,0.077,0.388,10.066,33.42,3.27,132.7,Normal
2025-12-17 01:24:14,0.375,0.18,10.149,28.45,2.25,131.2,Critical
2025-12-17 01:24:19,0.369,0.152,10.171,22.16,1.74,195.7,Normal
2025-12-17 01:24:24,0.261,0.062,9.733,32.22,1.85,131.9,Normal
2025-12-17 01:24:29,0.334,0.241,9.793,33.89,3.18,173.0,Normal
2025-12-17 01:24:34,0.126,0.312,10.105,23.56,2.06,212.8,Normal
2025-12-17 01:24:39,0.168,0.139,10.024,24.2,2.61,181.5,Warning
2025-12-17 01:24:44,0.182,0.085,10.196,25.44,3.26,145.8,Warning
2025-12-17 01:24:49,0.283,0.085,9.891,20.75,1.92,173.6,Warning
2025-12-17 01:24:54,0.396,0.348,10.075,21.41,1.6,155.9,Warning
2025-12-17 01:24:59,0.122,0.149,9.772,33.48,2.75,160.5,Normal
2025-12-17 01:25:02,0.287,0.113,10.179,25.99,3.47,185.5,Critical
2025-12-17 01:25:07,0.242,0.175,9.945,24.85,3.32,212.4,Critical
2025-12-17 01:25:12,0.173,0.064,9.691,29.4,2.7,148.1,Warning
2025-12-17 01:25:17,0.322,0.092,10.006,23.32,2.91,213.8,Normal
2025-12-17 01:25:22,0.223,0.155,9.88,28.85,3.13,167.3,Warning
2025-12-17 01:25:27,0.334,0.354,9.775,26.79,2.11,127.4,Warning
2025-12-17 01:25:32,0.388,0.262,10.124,29.96,3.44,121.6,Normal
2025-12-17 01:25:37,0.16,0.071,9.616,34.1,3.41,179.7,Critical
2025-12-17 01:25:42,0.281,0.115,9.941,34.75,2.68,145.6,Critical
2025-12-17 01:25:47,0.364,0.207,9.857,30.12,3.11,192.5,Critical
2025-12-17 01:25:52,0.237,0.391,9.797,30.63,3.06,146.1,Critical
2025-12-17 01:25:57,0.17,0.066,10.076,29.97,2.82,208.4,Warning
2025-12-17 01:26:02,0.202,0.14,10.194,27.55,3.39,176.0,Normal
2025-12-17 01:26:07,0.15,0.279,9.625,28.42,2.66,199.3,Normal
2025-12-17 01:26:12,0.366,0.24,9.788,27.43,1.65,170.2,Normal
2025-12-17 01:26:17,0.24,0.263,9.727,25.74,1.65,176.2,Normal
2025-12-17 01:26:22,0.153,0.298,9.948,27.27,3.3,152.1,Critical
2025-12-17 01:26:27,0.166,0.24,9.71,30.37,2.03,219.5,Warning
2025-12-17 01:26:32,0.187,0.099,10.083,24.48,2.15,183.1,Warning
2025-12-17 01:26:37,0.288,0.293,10.013,26.96,2.76,136.8,Warning
2025-12-17 01:26:42,0.195,0.199,9.775,34.22,2.95,126.6,Normal
2025-12-17 01:26:47,0.184,0.068,9.776,31.57,2.78,181.6,Warning
2025-12-17 01:26:52,0.288,0.07,10.037,28.96,3.24,158.2,Warning
2025-12-17 01:26:57,0.071,0.366,10.04,25.55,3.13,121.8,Normal
2025-12-17 01:27:02,0.394,0.168,9.925,23.04,2.33,144.5,Warning
2025-12-17 01:27:07,0.387,0.355,9.944,33.43,2.5,205.4,Normal
2025-12-17 01:27:12,0.339,0.326,9.969,32.13,3.36,168.8,Critical
2025-12-17 01:27:17,0.069,0.122,10.071,29.89,3.5,207.8,Warning
2025-12-17 01:27:22,0.121,0.17,9.676,25.38,1.77,205.3,Critical
2025-12-17 01:27:27,0.176,0.119,9.671,23.36,2.59,123.9,Critical
2025-12-17 01:27:32,0.058,0.28,9.931,21.44,2.85,140.9,Normal
2025-12-17 01:27:37,0.201,0.054,9.939,20.95,3.42,216.6,Normal
2025-12-17 01:27:42,0.292,0.331,9.829,24.8,1.65,174.0,Normal
2025-12-17 01:27:47,0.052,0.24,10.061,23.89,3.08,135.6,Warning
2025-12-17 01:27:52,0.239,0.239,9.754,32.76,1.56,161.4,Warning
2025-12-17 01:27:57,0.164,0.381,9.698,21.1,3.36,121.1,Normal
2025-12-17 01:28:02,0.365,0.343,9.802,26.41,1.74,170.5,Warning
2025-12-17 01:28:07,0.373,0.217,10.063,34.26,3.02,200.3,Normal
2025-12-17 01:28:12,0.303,0.361,9.637,25.03,1.74,178.3,Warning
2025-12-17 01:28:17,0.123,0.324,9.737,23.46,2.35,200.7,Normal
2025-12-17 01:28:22,0.144,0.184,9.721,21.94,3.25,219.6,Warning
2025-12-17 01:28:27,0.246,0.355,9.95,21.09,1.8,155.7,Normal
2025-12-17 01:28:32,0.24,0.091,9.868,26.77,2.28,189.7,Normal
2025-12-17 01:28:37,0.343,0.108,9.64,32.62,1.51,176.3,Critical
2025-12-17 01:28:42,0.321,0.088,10.177,21.83,2.11,170.6,Warning
2025-12-17 01:28:47,0.158,0.357,9.942,30.18,2.29,195.6,Critical
2025-12-17 01:28:52,0.291,0.154,9.916,22.14,2.99,189.6,Warning
2025-12-17 01:28:57,0.385,0.05,10.189,26.77,1.87,216.2,Warning
2025-12-17 01:29:02,0.06,0.363,9.868,29.29,2.69,129.7,Critical
2025-12-17 01:29:07,0.144,0.255,9.821,26.57,3.12,123.7,Normal
2025-12-17 01:29:12,0.193,0.104,9.762,21.04,2.27,200.3,Warning
2025-12-17 01:29:17,0.265,0.114,9.91,25.65,2.69,176.3,Normal
2025-12-17 01:29:22,0.334,0.376,10.135,34.03,2.69,176.3,Critical
2025-12-17 01:29:27,0.242,0.392,9.6,28.03,2.1,202.5,Critical
2025-12-17 01:29:32,0.319,0.237,10.061,23.55,3.46,178.8,Warning
2025-12-17 01:29:37,0.106,0.281,9.903,22.44,2.23,182.8,Normal
2025-12-17 01:29:42,0.29,0.159,9.961,30.29,1.8,212.7,Warning
2025-12-17 01:29:47,0.13,0.127,10.15,33.81,2.13,122.9,Critical
2025-12-17 01:29:52,0.06,0.372,10.146,24.52,3.38,121.4,Warning
2025-12-17 01:29:57,0.328,0.256,9.911,30.6,1.87,154.5,Warning
2025-12-17 01:30:02,0.395,0.086,9.76,22.41,2.6,131.3,Critical
2025-12-17 01:30:07,0.368,0.391,9.672,21.46,3.47,163.5,Normal
2025-12-17 01:30:12,0.073,0.051,10.088,33.1,3.12,140.8,Critical
2025-12-17 01:30:16,0.25,0.185,9.911,21.19,2.16,199.0,Warning
2025-12-17 01:30:21,0.084,0.196,9.947,20.36,2.56,148.7,Warning
2025-12-17 01:30:24,0.192,0.266,9.687,31.95,2.59,127.2,Normal
2025-12-17 01:30:29,0.115,0.269,9.88,33.86,2.24,161.7,Warning
2025-12-17 01:30:34,0.119,0.153,10.005,23.45,2.27,208.3,Normal
2025-12-17 01:30:35,0.076,0.088,9.921,28.82,2.97,205.0,Warning
2025-12-17 01:30:40,0.125,0.098,9.917,22.91,3.47,194.8,Critical
2025-12-17 01:30:45,0.285,0.16,9.849,31.06,1.97,161.1,Normal
2025-12-17 01:30:50,0.181,0.329,9.91,29.17,2.4,188.1,Normal
2025-12-17 01:30:55,0.201,0.373,9.858,24.98,2.68,204.1,Critical
2025-12-17 01:31:00,0.159,0.106,9.878,26.48,2.73,194.1,Warning
2025-12-17 01:31:05,0.111,0.174,9.736,33.41,3.03,209.2,Warning
2025-12-17 01:31:10,0.376,0.127,9.896,31.09,3.16,213.5,Normal
2025-12-17 01:31:15,0.067,0.309,10.033,32.46,1.85,157.0,Critical
2025-12-17 01:31:20,0.178,0.2,9.805,28.63,1.82,124.9,Critical
2025-12-17 01:31:25,0.068,0.218,9.738,21.41,3.42,120.8,Critical
2025-12-17 01:31:30,0.199,0.066,9.834,33.93,3.27,166.4,Normal
2025-12-17 01:31:35,0.213,0.319,9.814,31.29,3.23,184.0,Normal
2025-12-17 01:31:40,0.271,0.285,10.026,34.02,3.09,181.0,Normal
2025-12-17 01:31:45,0.305,0.151,9.899,27.86,2.1,123.8,Warning
2025-12-17 01:31:50,0.286,0.321,9.881,31.41,3.33,139.1,Warning
2025-12-17 01:31:55,0.07,0.114,10.075,23.58,3.5,145.0,Warning
2025-12-17 01:32:00,0.314,0.283,10.131,28.28,3.48,120.5,Normal
2025-12-17 01:32:05,0.102,0.168,9.999,27.7,3.25,125.9,Warning
2025-12-17 01:32:10,0.173,0.167,9.978,23.65,3.07,156.4,Critical
2025-12-17 01:32:15,0.128,0.375,9.668,22.34,2.22,123.7,Critical
2025-12-17 01:32:20,0.245,0.063,9.962,20.88,1.72,184.5,Warning
2025-12-17 01:32:25,0.396,0.356,10.077,31.39,2.53,208.1,Critical
2025-12-17 01:32:30,0.255,0.192,10.086,28.3,3.4,182.1,Warning
2025-12-17 01:32:35,0.132,0.311,9.859,22.1,1.73,161.9,Warning
2025-12-17 01:32:40,0.335,0.217,9.785,30.92,2.6,190.7,Normal
2025-12-17 01:32:45,0.32,0.071,10.137,20.92,2.14,178.0,Warning
2025-12-17 01:32:50,0.302,0.366,10.077,23.55,2.74,160.7,Normal
2025-12-17 01:32:55,0.27,0.165,9.983,29.9,3.04,155.7,Critical
2025-12-17 01:33:00,0.267,0.249,9.864,23.01,2.38,213.9,Normal
2025-12-17 01:33:05,0.234,0.231,9.773,26.3,2.15,207.8,Warning
2025-12-17 01:33:10,0.057,0.257,10.003,34.94,2.12,208.8,Normal
2025-12-17 01:33:15,0.15,0.097,9.791,27.82,2.77,148.9,Critical
2025-12-17 01:33:20,0.241,0.196,9.748,32.34,3.07,150.8,Critical
2025-12-17 01:33:25,0.229,0.165,9.959,30.26,2.09,177.7,Normal
2025-12-17 01:33:30,0.266,0.218,9.918,34.89,2.41,195.5,Critical
2025-12-17 01:33:35,0.263,0.391,10.024,21.15,3.01,203.2,Warning
2025-12-17 01:33:40,0.069,0.34,10.127,29.24,3.22,171.5,Warning
2025-12-17 01:33:45,0.263,0.296,9.753,34.05,1.86,206.9,Critical
2025-12-17 01:33:50,0.153,0.309,9.794,22.58,2.68,152.9,Normal
2025-12-17 01:33:55,0.08,0.128,9.844,31.95,3.45,205.7,Normal
2025-12-17 01:34:00,0.128,0.224,9.78,24.91,2.31,131.8,Warning
2025-12-17 01:34:05,0.385,0.18,9.644,22.04,2.37,126.6,Warning
2025-12-17 01:34:10,0.223,0.208,9.972,29.85,2.28,148.1,Normal
2025-12-17 01:34:15,0.093,0.295,9.734,21.98,2.32,148.0,Warning
2025-12-17 01:34:20,0.365,0.355,9.93,25.11,1.94,181.4,Warning
2025-12-17 01:34:25,0.257,0.219,10.138,27.57,2.08,172.3,Normal
2025-12-17 01:34:30,0.135,0.271,9.767,21.8,2.69,188.4,Warning
2025-12-17 01:34:35,0.329,0.104,10.017,29.43,2.43,133.2,Normal
2025-12-17 01:34:40,0.309,0.377,10.037,23.43,2.02,195.1,Normal
2025-12-17 01:34:45,0.306,0.12,10.13,27.47,2.97,130.2,Warning
2025-12-17 01:34:50,0.342,0.297,9.742,24.04,3.48,197.1,Warning
2025-12-17 01:34:55,0.381,0.19,9.776,29.15,1.71,175.3,Critical
2025-12-17 01:35:00,0.196,0.151,10.148,32.49,2.56,212.8,Critical
2025-12-17 01:35:05,0.066,0.209,9.818,27.15,1.73,168.7,Critical
2025-12-17 01:35:10,0.178,0.233,9.603,27.62,3.17,194.4,Critical
2025-12-17 01:35:15,0.316,0.22,10.065,29.47,3.18,182.4,Critical
2025-12-17 01:35:16,0.265,0.119,9.617,34.73,1.9,158.8,Normal
2025-12-17 01:35:21,0.347,0.139,10.118,20.11,2.48,161.4,Critical
2025-12-17 01:35:26,0.067,0.348,10.165,32.49,2.87,196.3,Warning
2025-12-17 01:35:31,0.256,0.2,9.666,24.04,2.06,159.9,Warning
2025-12-17 01:35:36,0.065,0.197,9.646,26.79,2.2,122.5,Normal
2025-12-17 01:35:41,0.223,0.138,9.82,25.63,2.34,208.8,Critical
2025-12-17 01:35:46,0.221,0.363,9.776,31.79,3.33,137.7,Normal
2025-12-17 01:35:51,0.062,0.316,9.925,33.77,3.13,176.0,Warning
2025-12-17 01:35:56,0.396,0.331,9.864,32.63,3.38,151.4,Normal
2025-12-17 01:36:01,0.361,0.127,9.632,32.9,1.61,199.2,Critical
2025-12-17 01:36:06,0.299,0.355,10.098,20.03,3.03,190.9,Warning
2025-12-17 01:36:11,0.142,0.281,9.965,26.79,2.16,214.5,Warning
2025-12-17 01:36:16,0.145,0.394,10.146,34.56,2.55,120.6,Critical

2025-12-17 02:04:51,0.064,0.366,9.917,28.7,2.26,213.0,Normal
2025-12-17 02:04:56,0.23,0.239,9.845,28.63,2.91,204.2,Critical
2025-12-17 02:05:01,0.389,0.158,10.118,33.51,2.39,204.7,Critical
2025-12-17 02:05:06,0.239,0.347,9.831,22.12,2.27,155.1,Critical
2025-12-17 02:05:11,0.199,0.157,10.076,28.78,3.26,168.6,Warning
2025-12-17 02:05:16,0.1,0.198,9.9,23.87,3.24,205.4,Critical
2025-12-17 02:05:21,0.249,0.132,9.886,27.85,3.29,215.6,Warning
2025-12-17 02:05:26,0.1,0.081,9.761,28.39,3.41,149.5,Normal
2025-12-17 02:05:31,0.075,0.248,9.68,27.76,2.46,152.1,Critical
2025-12-17 02:05:36,0.177,0.297,9.76,23.27,2.04,154.1,Critical
2025-12-17 02:05:41,0.058,0.168,10.172,22.75,2.18,192.8,Normal
2025-12-17 02:05:46,0.19,0.262,10.056,20.7,2.49,143.2,Normal
2025-12-17 02:05:51,0.325,0.16,10.062,28.55,2.83,198.6,Critical
2025-12-17 02:05:56,0.399,0.216,10.163,21.39,3.46,171.2,Critical
2025-12-17 02:06:01,0.377,0.395,10.085,22.93,2.34,158.5,Warning
2025-12-17 02:06:06,0.215,0.241,9.736,21.04,2.58,178.8,Warning
2025-12-17 02:06:11,0.118,0.355,9.941,31.3,1.63,146.1,Warning
2025-12-17 02:06:16,0.126,0.263,9.784,22.15,3.31,186.3,Warning
2025-12-17 02:06:21,0.325,0.35,10.044,30.11,2.42,204.8,Normal
2025-12-17 02:06:26,0.384,0.15,10.187,34.43,2.32,214.6,Warning
2025-12-17 02:06:31,0.377,0.059,9.874,25.1,3.35,190.7,Warning
2025-12-17 02:06:36,0.299,0.108,9.988,21.53,2.36,139.4,Warning
2025-12-17 02:06:41,0.172,0.054,9.708,27.47,1.6,189.7,Warning
2025-12-17 02:06:46,0.331,0.082,9.681,20.05,3.23,174.7,Critical
2025-12-17 02:06:51,0.118,0.385,9.608,20.03,1.86,217.3,Warning
2025-12-17 02:06:56,0.374,0.307,10.019,22.52,2.43,151.4,Critical
2025-12-17 02:07:01,0.366,0.264,9.954,34.87,2.26,172.5,Warning
2025-12-17 02:07:06,0.1,0.218,9.767,30.58,2.23,191.3,Critical
2025-12-17 02:07:11,0.253,0.241,9.99,30.47,2.02,186.0,Normal
2025-12-17 02:07:16,0.164,0.125,10.013,29.56,2.45,124.5,Warning
2025-12-17 02:07:21,0.374,0.062,9.963,28.63,1.74,161.2,Warning
2025-12-17 02:07:26,0.248,0.253,10.076,32.89,2.75,200.3,Critical
2025-12-17 02:07:31,0.246,0.127,9.788,29.38,2.23,196.9,Normal
2025-12-17 02:07:36,0.347,0.135,9.859,25.61,3.5,192.8,Normal
2025-12-17 02:07:41,0.277,0.342,10.131,29.89,3.01,122.7,Critical
2025-12-17 02:07:46,0.061,0.353,9.998,27.74,3.32,150.6,Warning
2025-12-17 02:07:51,0.147,0.16,9.772,29.4,2.84,187.4,Normal
2025-12-17 02:07:56,0.067,0.114,10.146,21.81,3.0,177.1,Critical
2025-12-17 02:08:01,0.184,0.181,10.147,31.16,3.32,194.0,Normal
2025-12-17 02:08:06,0.235,0.341,9.927,26.68,3.33,199.9,Warning
2025-12-17 02:08:11,0.345,0.103,9.769,25.82,1.65,185.2,Warning
2025-12-17 02:08:16,0.113,0.25,10.145,34.65,1.8,123.5,Normal
2025-12-17 02:08:21,0.13,0.057,9.693,29.52,2.25,120.1,Critical
2025-12-17 02:08:26,0.243,0.392,9.751,34.38,2.31,184.4,Critical
2025-12-17 02:08:31,0.091,0.274,9.631,23.53,1.8,148.9,Warning
2025-12-17 02:08:36,0.21,0.15,9.634,33.56,2.74,182.0,Warning
2025-12-17 02:08:41,0.197,0.352,9.882,25.52,2.69,173.0,Normal
2025-12-17 02:08:46,0.354,0.12,9.805,31.97,2.94,214.8,Normal
2025-12-17 02:08:51,0.113,0.371,9.745,29.61,2.13,188.0,Critical
2025-12-17 02:08:56,0.051,0.238,10.182,30.18,2.21,202.8,Normal
2025-12-17 02:09:01,0.212,0.31,10.037,33.85,1.92,184.3,Warning
2025-12-17 02:09:06,0.3,0.173,9.834,34.25,1.79,139.3,Critical
2025-12-17 02:09:11,0.175,0.108,10.156,32.63,2.07,162.8,Critical
2025-12-17 02:09:16,0.208,0.338,9.92,28.67,2.32,150.8,Warning
2025-12-17 02:09:21,0.389,0.06,10.018,29.38,1.84,215.1,Warning
2025-12-17 02:09:26,0.301,0.378,9.674,30.5,1.92,138.8,Normal
2025-12-17 02:09:31,0.384,0.327,10.173,26.27,2.56,134.6,Warning
2025-12-17 02:09:36,0.3,0.25,9.699,30.3,1.54,206.8,Normal
2025-12-17 02:09:41,0.056,0.149,9.65,26.11,2.04,129.5,Warning
2025-12-17 02:09:46,0.366,0.19,9.996,24.81,1.55,215.8,Normal
2025-12-17 02:09:51,0.139,0.316,10.119,22.18,2.35,169.8,Normal
2025-12-17 02:09:56,0.062,0.287,9.76,34.21,2.98,213.6,Warning
