timestamp,level,message
2025-12-17T04:05:43.140331,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T04:05:48.183419,normal,Rockfall risk is NORMAL (32.5%)
2025-12-17T04:05:53.221675,normal,Rockfall risk is NORMAL (33.3%)
2025-12-17T04:05:58.264080,normal,Rockfall risk is NORMAL (29.0%)
2025-12-17T04:06:03.317714,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T04:06:08.357202,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T04:06:13.403754,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T04:06:18.441345,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T04:06:23.495716,normal,Rockfall risk is NORMAL (27.0%)
2025-12-17T04:06:28.544795,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T04:06:33.588307,normal,Rockfall risk is NORMAL (30.9%)
2025-12-17T04:06:38.634860,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T04:06:43.681715,normal,Rockfall risk is NORMAL (34.5%)
2025-12-17T04:06:48.727373,normal,Rockfall risk is NORMAL (29.9%)
2025-12-17T04:06:53.770385,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T04:06:58.815364,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T04:07:03.860646,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T04:07:08.909614,normal,Rockfall risk is NORMAL (27.2%)
2025-12-17T04:07:13.949202,normal,Rockfall risk is NORMAL (27.2%)
2025-12-17T04:07:18.988606,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T04:07:24.040329,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T04:07:29.084736,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T04:07:34.121202,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T04:07:39.160491,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T04:07:44.198666,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T04:07:49.237948,normal,Rockfall risk is NORMAL (29.1%)
2025-12-17T04:07:54.279249,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T04:07:59.318845,normal,Rockfall risk is NORMAL (30.7%)
2025-12-17T04:08:04.359105,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T04:08:09.404032,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T04:08:14.440397,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T04:08:19.479348,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T04:08:24.523745,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T04:08:29.563083,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T04:08:34.607522,normal,Rockfall risk is NORMAL (30.9%)
2025-12-17T04:08:39.659927,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T04:08:44.698191,normal,Rockfall risk is NORMAL (25.3%)
2025-12-17T04:08:49.736540,normal,Rockfall risk is NORMAL (34.9%)
2025-12-17T04:08:54.777880,normal,Rockfall risk is NORMAL (34.4%)
2025-12-17T04:08:59.814499,normal,Rockfall risk is NORMAL (27.2%)
2025-12-17T04:09:04.857505,normal,Rockfall risk is NORMAL (27.5%)
2025-12-17T04:09:09.894513,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T04:09:14.932026,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T04:09:19.973985,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T04:09:25.024243,normal,Rockfall risk is NORMAL (29.0%)
2025-12-17T04:09:30.062838,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T04:09:35.099240,normal,Rockfall risk is NORMAL (31.3%)
2025-12-17T04:09:40.132969,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T04:09:45.168911,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T04:09:50.211401,normal,Rockfall risk is NORMAL (30.8%)
2025-12-17T04:09:55.251288,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T04:10:00.317345,normal,Rockfall risk is NORMAL (27.1%)
2025-12-17T04:10:05.358155,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T04:10:10.397836,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T04:10:15.438453,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T04:10:20.474657,normal,Rockfall risk is NORMAL (34.1%)
2025-12-17T04:10:25.526628,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T04:10:30.569825,normal,Rockfall risk is NORMAL (33.0%)
2025-12-17T04:10:35.607519,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T04:10:40.650252,normal,Rockfall risk is NORMAL (32.6%)
2025-12-17T04:10:45.696939,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T04:10:50.734079,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T04:10:55.774116,normal,Rockfall risk is NORMAL (27.1%)
2025-12-17T04:11:00.810375,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T04:11:05.853967,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T04:11:10.896106,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T04:11:15.937855,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T04:11:20.979044,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T04:11:26.027853,normal,Rockfall risk is NORMAL (34.1%)
2025-12-17T04:11:31.090521,normal,Rockfall risk is NORMAL (30.8%)
2025-12-17T04:11:36.128120,normal,Rockfall risk is NORMAL (31.3%)
2025-12-17T04:11:41.167136,normal,Rockfall risk is NORMAL (29.1%)
2025-12-17T04:11:46.208470,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T04:11:51.250955,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T04:11:56.291188,normal,Rockfall risk is NORMAL (27.1%)
2025-12-17T04:12:01.331225,normal,Rockfall risk is NORMAL (29.9%)
2025-12-17T04:12:06.368172,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T04:12:11.406159,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T04:12:16.444157,normal,Rockfall risk is NORMAL (32.3%)
2025-12-17T04:12:21.493000,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T04:12:26.535718,normal,Rockfall risk is NORMAL (30.2%)
2025-12-17T04:12:31.582537,normal,Rockfall risk is NORMAL (29.7%)
2025-12-17T04:12:36.618150,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T04:12:41.658006,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T04:12:46.700015,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T04:12:51.737580,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T04:12:56.780964,normal,Rockfall risk is NORMAL (30.7%)
2025-12-17T04:13:01.818050,normal,Rockfall risk is NORMAL (29.4%)
2025-12-17T04:13:06.860908,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T04:13:11.904793,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T04:13:16.943344,normal,Rockfall risk is NORMAL (34.5%)
2025-12-17T04:13:21.981693,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T04:13:27.033950,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T04:13:32.079288,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T04:13:37.116175,normal,Rockfall risk is NORMAL (25.5%)
2025-12-17T04:13:42.159830,normal,Rockfall risk is NORMAL (32.5%)
2025-12-17T04:13:47.199376,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T04:13:52.237841,normal,Rockfall risk is NORMAL (26.2%)
2025-12-17T04:13:57.274604,normal,Rockfall risk is NORMAL (26.8%)
2025-12-17T04:14:02.312021,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T04:14:07.353193,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T04:14:12.399650,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T04:14:17.446810,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T04:14:22.484160,normal,Rockfall risk is NORMAL (32.5%)
2025-12-17T04:14:27.529298,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T04:14:32.565898,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T04:14:37.612516,normal,Rockfall risk is NORMAL (32.3%)
2025-12-17T04:14:42.651219,normal,Rockfall risk is NORMAL (32.8%)
2025-12-17T04:14:47.694636,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T04:14:52.738713,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T04:15:00.943070,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T04:15:05.983067,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T04:15:11.021086,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T04:15:16.065652,normal,Rockfall risk is NORMAL (27.5%)
2025-12-17T04:15:21.112364,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T04:15:26.157165,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T04:15:31.211519,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T04:15:36.258549,normal,Rockfall risk is NORMAL (33.2%)
2025-12-17T04:15:41.296073,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T04:15:46.343847,normal,Rockfall risk is NORMAL (29.4%)
2025-12-17T04:15:51.384847,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T04:15:56.418098,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T04:16:01.456837,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T04:16:06.501865,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T04:16:11.540704,normal,Rockfall risk is NORMAL (25.7%)
2025-12-17T04:16:16.577514,normal,Rockfall risk is NORMAL (30.2%)
2025-12-17T04:16:21.614953,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T04:16:26.684532,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T04:16:31.734614,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T04:16:36.776582,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T04:16:41.823781,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T04:16:46.867764,normal,Rockfall risk is NORMAL (33.0%)
2025-12-17T04:16:51.912950,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T04:16:56.933095,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T04:17:01.967245,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T04:17:07.008713,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T04:17:12.046439,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T04:17:17.090165,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T04:17:22.130789,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T04:17:27.166277,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T04:17:32.213656,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T04:17:37.257115,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T04:17:42.303191,normal,Rockfall risk is NORMAL (32.1%)
2025-12-17T04:17:47.333359,normal,Rockfall risk is NORMAL (32.8%)
2025-12-17T04:17:52.367724,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T04:17:57.407193,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T04:18:02.438311,normal,Rockfall risk is NORMAL (30.0%)
2025-12-17T04:18:07.474777,normal,Rockfall risk is NORMAL (32.3%)
2025-12-17T04:18:12.514970,normal,Rockfall risk is NORMAL (31.1%)
2025-12-17T04:18:17.547578,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T04:18:22.581272,normal,Rockfall risk is NORMAL (29.6%)
2025-12-17T04:18:27.620069,normal,Rockfall risk is NORMAL (26.4%)
2025-12-17T04:18:32.654637,normal,Rockfall risk is NORMAL (33.0%)
2025-12-17T04:18:37.688170,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T04:18:42.721399,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T04:18:47.752037,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T04:18:52.785809,normal,Rockfall risk is NORMAL (33.2%)
2025-12-17T04:18:57.819538,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T04:19:02.853978,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T04:19:07.892244,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T04:19:12.923697,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T04:19:17.954643,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T04:19:22.984912,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T04:19:28.016698,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T04:19:33.050866,normal,Rockfall risk is NORMAL (27.8%)
2025-12-17T04:19:38.087856,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T04:19:43.123755,normal,Rockfall risk is NORMAL (27.1%)
2025-12-17T04:19:48.154364,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T04:19:53.190117,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T04:19:58.226936,normal,Rockfall risk is NORMAL (34.9%)
2025-12-17T04:20:03.259640,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T04:20:08.291281,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T04:20:13.326032,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T04:20:18.358062,normal,Rockfall risk is NORMAL (30.0%)
2025-12-17T04:20:23.408139,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T04:20:28.449686,normal,Rockfall risk is NORMAL (25.7%)
2025-12-17T04:20:33.499583,normal,Rockfall risk is NORMAL (28.7%)
2025-12-17T04:20:38.537016,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T04:20:43.569660,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T04:20:48.611512,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T04:20:53.651391,normal,Rockfall risk is NORMAL (32.4%)
2025-12-17T04:20:58.690355,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T04:21:03.733774,normal,Rockfall risk is NORMAL (26.2%)
2025-12-17T04:21:08.776319,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T04:21:13.813301,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T04:21:18.855970,normal,Rockfall risk is NORMAL (29.2%)
2025-12-17T04:21:23.893340,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T04:21:28.934841,normal,Rockfall risk is NORMAL (31.8%)
2025-12-17T04:21:33.986527,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T04:21:39.031077,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T11:33:41.826269,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T11:33:46.863291,normal,Rockfall risk is NORMAL (26.8%)
2025-12-17T11:33:51.900716,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T11:33:56.935852,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T11:34:01.969163,normal,Rockfall risk is NORMAL (33.2%)
2025-12-17T11:34:07.006439,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T11:34:12.041195,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:34:17.073979,normal,Rockfall risk is NORMAL (30.3%)
2025-12-17T11:34:22.113305,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T11:34:27.152542,normal,Rockfall risk is NORMAL (32.3%)
2025-12-17T11:34:32.197674,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T11:34:37.238033,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T11:34:42.283924,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T11:34:47.330711,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T11:34:52.369286,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T11:34:57.407168,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T11:35:02.456666,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T11:35:07.498943,normal,Rockfall risk is NORMAL (29.6%)
2025-12-17T11:35:12.539761,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T11:35:17.579745,normal,Rockfall risk is NORMAL (27.6%)
2025-12-17T11:35:22.616566,normal,Rockfall risk is NORMAL (27.5%)
2025-12-17T11:35:27.653775,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:35:32.689301,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T11:35:37.726333,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:35:42.768134,normal,Rockfall risk is NORMAL (25.3%)
2025-12-17T11:35:47.810874,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T11:35:52.846240,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T11:35:57.884366,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T11:36:02.927866,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T11:36:07.971995,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T11:36:13.021546,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T11:36:18.058569,normal,Rockfall risk is NORMAL (29.7%)
2025-12-17T11:36:23.094460,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T11:36:28.129649,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T11:36:33.165352,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T11:36:38.200004,normal,Rockfall risk is NORMAL (29.2%)
2025-12-17T11:36:43.235632,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T11:36:48.275003,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T11:36:53.314534,normal,Rockfall risk is NORMAL (32.5%)
2025-12-17T11:36:58.353761,normal,Rockfall risk is NORMAL (25.5%)
2025-12-17T11:37:03.399144,normal,Rockfall risk is NORMAL (29.7%)
2025-12-17T11:37:08.440273,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T11:37:13.477516,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T11:37:18.513847,normal,Rockfall risk is NORMAL (30.9%)
2025-12-17T11:37:23.549439,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:37:28.590167,normal,Rockfall risk is NORMAL (31.3%)
2025-12-17T11:37:33.627164,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T11:37:38.666112,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T11:37:43.707142,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T11:37:48.743696,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T11:37:53.782486,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T11:37:58.818367,normal,Rockfall risk is NORMAL (30.3%)
2025-12-17T11:38:03.857360,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T11:38:08.894625,normal,Rockfall risk is NORMAL (29.0%)
2025-12-17T11:38:13.935037,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:38:18.973853,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T11:38:24.011867,normal,Rockfall risk is NORMAL (29.7%)
2025-12-17T11:38:29.046776,normal,Rockfall risk is NORMAL (27.8%)
2025-12-17T11:38:34.085906,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T11:38:39.120378,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T11:38:44.160280,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T11:38:49.199427,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T11:38:54.235780,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T11:38:59.276568,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:39:04.320924,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T11:39:09.364950,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T11:39:14.410011,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T11:39:19.443993,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:39:24.481151,normal,Rockfall risk is NORMAL (34.4%)
2025-12-17T11:39:29.519472,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T11:39:34.556221,normal,Rockfall risk is NORMAL (26.0%)
2025-12-17T11:39:39.596697,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T11:39:44.634190,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T11:39:49.672513,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T11:39:54.710049,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T11:39:59.749725,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T11:40:04.789246,normal,Rockfall risk is NORMAL (26.0%)
2025-12-17T11:40:09.836733,normal,Rockfall risk is NORMAL (30.9%)
2025-12-17T11:40:14.874151,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T11:40:19.910554,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T11:40:24.943129,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T11:40:29.978070,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T11:40:35.028626,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T11:40:40.066364,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T11:40:45.119567,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T11:40:50.151478,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T11:40:55.190164,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:41:00.229815,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T11:41:05.269430,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T11:41:10.307359,normal,Rockfall risk is NORMAL (26.4%)
2025-12-17T11:41:15.349236,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:41:20.390147,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T11:41:25.433869,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T11:41:30.472597,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T11:41:35.507201,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T11:41:40.552088,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T11:41:45.589674,normal,Rockfall risk is NORMAL (25.7%)
2025-12-17T11:41:50.630448,normal,Rockfall risk is NORMAL (30.8%)
2025-12-17T11:41:55.667740,normal,Rockfall risk is NORMAL (32.8%)
2025-12-17T11:42:00.707006,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T11:42:05.746090,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T11:42:10.789078,normal,Rockfall risk is NORMAL (32.8%)
2025-12-17T11:42:15.827105,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T11:42:20.880480,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T11:42:25.920848,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T11:42:30.956888,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T11:42:36.009905,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T11:42:41.053304,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T11:42:46.096344,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T11:42:51.131752,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T11:42:56.174165,normal,Rockfall risk is NORMAL (34.5%)
2025-12-17T11:43:01.215651,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T11:43:06.254493,normal,Rockfall risk is NORMAL (30.8%)
2025-12-17T11:43:11.293332,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T11:43:16.334539,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T11:43:21.371580,normal,Rockfall risk is NORMAL (31.8%)
2025-12-17T11:43:26.412319,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T11:43:31.451219,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T11:43:36.487019,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T11:43:41.527440,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:43:46.565499,normal,Rockfall risk is NORMAL (27.2%)
2025-12-17T11:43:51.602130,normal,Rockfall risk is NORMAL (27.8%)
2025-12-17T11:43:56.638452,normal,Rockfall risk is NORMAL (25.7%)
2025-12-17T11:44:01.674603,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T11:44:06.719394,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T11:44:11.766136,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T11:44:16.804378,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:44:21.840160,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:44:26.880440,normal,Rockfall risk is NORMAL (31.8%)
2025-12-17T11:44:31.914719,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T11:44:36.957206,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T11:44:41.994099,normal,Rockfall risk is NORMAL (26.4%)
2025-12-17T11:44:47.035155,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T11:44:52.076168,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T11:44:57.111613,normal,Rockfall risk is NORMAL (31.1%)
2025-12-17T11:45:02.155990,normal,Rockfall risk is NORMAL (34.1%)
2025-12-17T11:45:07.194905,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T11:45:12.235917,normal,Rockfall risk is NORMAL (32.1%)
2025-12-17T11:45:17.273657,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T11:45:22.314585,normal,Rockfall risk is NORMAL (27.1%)
2025-12-17T11:45:27.358356,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T11:45:32.397084,normal,Rockfall risk is NORMAL (28.4%)
2025-12-17T11:45:37.435708,normal,Rockfall risk is NORMAL (26.4%)
2025-12-17T11:45:42.474563,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T11:45:47.510895,normal,Rockfall risk is NORMAL (33.0%)
2025-12-17T11:45:52.555468,normal,Rockfall risk is NORMAL (27.5%)
2025-12-17T11:45:57.601538,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T11:46:02.644738,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T11:46:07.699251,normal,Rockfall risk is NORMAL (31.8%)
2025-12-17T11:46:12.740382,normal,Rockfall risk is NORMAL (31.1%)
2025-12-17T11:46:17.780649,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T11:46:22.818580,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T11:46:27.862565,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T11:46:32.908180,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T11:46:37.943488,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T11:46:42.988918,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T11:46:48.025639,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T11:46:53.065301,normal,Rockfall risk is NORMAL (30.7%)
2025-12-17T11:46:58.105558,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T11:47:03.151111,normal,Rockfall risk is NORMAL (26.0%)
2025-12-17T11:47:08.193846,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T11:47:13.236687,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T11:47:18.275601,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T11:47:23.312918,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T11:47:28.354053,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T11:47:33.403559,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T11:47:38.440505,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T11:47:43.481678,normal,Rockfall risk is NORMAL (27.3%)
